X,Y,DAY
40.009538,116.315219,6
40.009535,116.31522,6
40.009532,116.315221,6
40.00959,116.315225,6
40.009658,116.315229,6
40.009701,116.315184,6
40.009707,116.315183,6
40.009659,116.315131,6
40.009658,116.315123,6
40.009652,116.315124,6
40.009661,116.315124,6
40.009664,116.315121,6
40.009694,116.315169,6
40.009685,116.315174,6
40.009677,116.315173,6
40.00968,116.315099,6
40.009672,116.315098,6
40.009684,116.315062,6
40.009685,116.315059,6
40.009678,116.31506,6
40.009606,116.315053,6
40.009607,116.315055,6
40.009604,116.315055,6
40.009599,116.315058,6
40.009597,116.315059,6
40.009647,116.315066,6
40.009659,116.315066,6
40.009659,116.315066,6
40.009595,116.315112,6
40.009597,116.315192,6
40.009609,116.315367,6
40.009593,116.315368,6
40.009592,116.315367,6
40.009513,116.315376,6
40.009512,116.315283,6
40.009518,116.315279,6
40.009526,116.315278,6
40.009628,116.315253,6
40.009617,116.315249,6
40.009596,116.315255,6
40.009604,116.315254,6
40.009604,116.315254,6
40.009621,116.315253,6
40.009661,116.31521,6
40.009694,116.315166,6
40.009686,116.31516,6
40.009688,116.315159,6
40.009729,116.315108,6
40.009738,116.315105,6
40.009682,116.315107,6
40.009664,116.315131,6
40.00985,116.314942,6
40.009849,116.314886,6
40.009845,116.314886,6
40.009847,116.314886,6
40.009852,116.314847,6
40.009785,116.314866,6
40.00978,116.31487,6
40.009728,116.314862,6
40.009588,116.31496,6
40.009604,116.315049,6
40.009711,116.315011,6
40.00978,116.314988,6
40.00987,116.314891,6
40.009896,116.314814,6
40.00992,116.314801,6
40.009974,116.314871,6
40.009893,116.314979,6
40.009804,116.315045,6
40.009745,116.315037,6
40.009326,116.315351,6
40.009368,116.315321,6
40.009429,116.315221,6
40.009565,116.31508,6
40.009661,116.315042,6
40.009679,116.314998,6
40.009722,116.314914,6
40.009754,116.314876,6
40.009812,116.314784,6
40.009842,116.314751,6
40.009839,116.314749,6
40.009788,116.31467,6
40.009718,116.314546,6
40.009718,116.314548,6
40.009702,116.314582,6
40.009741,116.314635,6
40.009743,116.314685,6
40.00975,116.314754,6
40.009794,116.314748,6
40.009926,116.31465,6
40.009908,116.314578,6
40.009887,116.314565,6
40.009793,116.314682,6
40.009704,116.314837,6
40.009696,116.31492,6
40.009698,116.314851,6
40.00974,116.314631,6
40.009798,116.314439,6
40.00978,116.314613,6
40.009724,116.314836,6
40.009647,116.314991,6
40.009624,116.315031,6
40.009578,116.31512,6
40.009541,116.315002,6
40.009577,116.314788,6
40.009638,116.314605,6
40.009636,116.314582,6
40.009662,116.314738,6
40.009763,116.314892,6
40.009757,116.315026,6
40.009682,116.31507,6
40.00956,116.315152,6
40.009753,116.314867,6
40.009654,116.314873,6
40.009724,116.314842,6
40.009724,116.314845,6
40.009696,116.314955,6
40.009693,116.314973,6
40.009691,116.314974,6
40.00969,116.314979,6
40.009688,116.314982,6
40.009672,116.314985,6
40.00966,116.314988,6
40.009659,116.31499,6
40.009588,116.315137,6
40.009535,116.315247,6
40.009532,116.315253,6
40.009546,116.31525,6
40.009573,116.315195,6
40.009558,116.315189,6
40.009559,116.315187,6
40.009648,116.315074,6
40.009671,116.31505,6
40.009671,116.315035,6
40.009676,116.315035,6
40.009668,116.315038,6
40.009672,116.315039,6
40.009678,116.31504,6
40.009669,116.315044,6
40.009663,116.315045,6
40.009608,116.315036,6
40.009597,116.315038,6
40.009602,116.315038,6
40.009634,116.315002,6
40.009647,116.315,6
40.009658,116.314999,6
40.009655,116.314999,6
40.009621,116.315027,6
40.009626,116.315029,6
40.009635,116.315026,6
40.009634,116.315025,6
40.009662,116.315017,6
40.009667,116.315016,6
40.009663,116.314988,6
40.00969,116.314964,6
40.009687,116.314967,6
40.009691,116.314967,6
40.009772,116.314931,6
40.009769,116.314931,6
40.009771,116.31493,6
40.009784,116.314941,6
40.009793,116.315023,6
40.0098,116.315002,6
40.0098,116.315002,6
40.009576,116.315204,6
40.009502,116.315255,6
40.009478,116.315275,6
40.009485,116.31527,6
40.009525,116.315229,6
40.009653,116.315089,6
40.009693,116.314994,6
40.009654,116.315095,6
40.009643,116.315129,6
40.00964,116.315128,6
40.00963,116.315127,6
40.009602,116.315081,6
40.009598,116.315071,6
40.009627,116.315036,6
40.009685,116.314983,6
40.009696,116.315005,6
40.009685,116.315086,6
40.00969,116.315087,6
40.009652,116.315178,6
40.009651,116.315179,6
40.009689,116.315151,6
40.009784,116.315029,6
40.009843,116.314954,6
40.009821,116.314852,6
40.009823,116.314764,6
40.009807,116.314807,6
40.00981,116.314889,6
40.009843,116.314916,6
40.0098,116.314907,6
40.009784,116.314901,6
40.009725,116.314946,6
40.009726,116.314948,6
40.009713,116.314954,6
40.00971,116.31495,6
40.009711,116.31495,6
40.009729,116.315014,6
40.009786,116.315052,6
40.009797,116.315013,6
40.009789,116.315014,6
40.009728,116.315087,6
40.00973,116.315086,6
40.009714,116.315074,6
40.009713,116.315074,6
40.009717,116.315073,6
40.009744,116.315042,6
40.009756,116.315015,6
40.009759,116.314933,6
40.009747,116.314933,6
40.009718,116.314978,6
40.009733,116.315017,6
40.009718,116.315028,6
40.009715,116.314992,6
40.009679,116.314995,6
40.009674,116.314996,6
40.009662,116.314996,6
40.009663,116.314996,6
40.009662,116.314995,6
40.009665,116.314995,6
40.009669,116.314995,6
40.009696,116.314975,6
40.009776,116.314858,6
40.009806,116.314822,6
40.009804,116.314824,6
40.009765,116.314932,6
40.009764,116.314935,6
40.009763,116.314934,6
40.009753,116.314922,6
40.00975,116.314921,6
40.009756,116.314921,6
40.009772,116.314918,6
40.009778,116.314917,6
40.009777,116.314932,6
40.009777,116.314933,6
40.009843,116.314942,6
40.009883,116.314892,6
40.009959,116.314885,6
40.009973,116.314866,6
40.009975,116.31487,6
40.009968,116.314871,6
40.009956,116.314872,6
40.009948,116.314872,6
40.00988,116.314928,6
40.009889,116.315014,6
40.009878,116.315062,6
40.009837,116.315058,6
40.009831,116.315058,6
40.009754,116.315032,6
40.009724,116.315043,6
40.009723,116.315045,6
40.009729,116.315043,6
40.009722,116.315042,6
40.009719,116.315044,6
40.009732,116.315046,6
40.009726,116.315046,6
40.009652,116.315092,6
40.009656,116.315096,6
40.00966,116.315096,6
40.009673,116.31509,6
40.009668,116.315095,6
40.009663,116.315096,6
40.009658,116.315089,6
40.009618,116.315121,6
40.009645,116.315077,6
40.009652,116.31507,6
40.009651,116.315072,6
40.009651,116.315072,6
40.009646,116.315075,6
40.009638,116.315077,6
40.009649,116.315077,6
40.009668,116.315077,6
40.009676,116.315078,6
40.009675,116.315078,6
40.009693,116.315077,6
40.009675,116.315009,6
40.009642,116.314848,6
40.009536,116.31497,6
40.009516,116.315066,6
40.009517,116.315066,6
40.009565,116.315078,6
40.009602,116.315038,6
40.009597,116.315023,6
40.009607,116.315023,6
40.009618,116.315023,6
40.009618,116.315023,6
40.009634,116.315022,6
40.009651,116.315128,6
40.00966,116.315096,6
40.009671,116.315094,6
40.009667,116.315093,6
40.00968,116.315092,6
40.009684,116.315092,6
40.009594,116.315134,6
40.009531,116.315197,6
40.009503,116.315112,6
40.00958,116.314958,6
40.009604,116.314954,6
40.009609,116.314955,6
40.009688,116.315097,6
40.009771,116.314969,6
40.009589,116.315291,6
40.009609,116.315286,6
40.009616,116.315246,6
40.0096,116.315203,6
40.009606,116.315202,6
40.009589,116.315262,6
40.009593,116.315264,6
40.009599,116.315262,6
40.009593,116.31526,6
40.009651,116.315184,6
40.009754,116.314978,6
40.009769,116.314877,6
40.009785,116.314879,6
40.009782,116.314879,6
40.009789,116.314864,6
40.009774,116.314869,6
40.009766,116.314871,6
40.009776,116.314872,6
40.009782,116.314875,6
40.009734,116.314984,6
40.009734,116.314985,6
40.009724,116.314987,6
40.009707,116.314976,6
40.009694,116.31498,6
40.009694,116.314982,6
40.009655,116.315049,6
40.009638,116.315063,6
40.009636,116.315064,6
40.009643,116.315063,6
40.009737,116.315026,6
40.009743,116.31512,6
40.009695,116.315376,6
40.009671,116.315428,6
40.009714,116.315411,6
40.00976,116.315414,6
40.009788,116.315505,6
40.009788,116.315571,6
40.009733,116.315709,6
40.009637,116.315867,6
40.009632,116.315871,6
40.00962,116.315876,6
40.009621,116.315878,6
40.009593,116.315967,6
40.00956,116.316025,6
40.009566,116.316025,6
40.00958,116.316023,6
40.009585,116.316022,6
40.009547,116.315918,6
40.009538,116.315837,6
40.009537,116.315835,6
40.009542,116.315832,6
40.009486,116.315824,6
40.009441,116.315793,6
40.00947,116.315806,6
40.009503,116.31581,6
40.00948,116.315629,6
40.009487,116.315625,6
40.009606,116.315186,6
40.009639,116.315079,6
40.009615,116.31507,6
40.009617,116.315075,6
40.009622,116.315077,6
40.009603,116.315111,6
40.009522,116.315265,6
40.009469,116.315316,6
40.009364,116.315454,6
40.009379,116.315426,6
40.009377,116.315425,6
40.009378,116.315395,6
40.009363,116.315446,6
40.009357,116.315448,6
40.009334,116.315652,6
40.009392,116.315637,6
40.009538,116.315428,6
40.009538,116.315391,6
40.009517,116.315372,6
40.009518,116.315369,6
40.009518,116.315366,6
40.00959,116.315233,6
40.009799,116.314911,6
40.009837,116.31481,6
40.00982,116.314883,6
40.009698,116.315046,6
40.009648,116.314995,6
40.009645,116.314985,6
40.009643,116.314984,6
40.009558,116.315164,6
40.009556,116.31522,6
40.00962,116.31514,6
40.009587,116.315268,6
40.009619,116.315144,6
40.009654,116.314961,6
40.009657,116.315,6
40.009701,116.314956,6
40.009647,116.31504,6
40.009605,116.315195,6
40.00958,116.315386,6
40.009571,116.315429,6
40.009609,116.315457,6
40.009657,116.315498,6
40.009623,116.31556,6
40.009642,116.315557,6
40.009638,116.315556,6
40.00964,116.315555,6
40.009634,116.315555,6
40.009593,116.315582,6
40.009467,116.315633,6
40.009559,116.31578,6
40.009736,116.316055,6
40.009846,116.316276,6
40.009769,116.31618,6
40.009607,116.315696,6
40.009589,116.315593,6
40.009643,116.315504,6
40.009759,116.31544,6
40.009802,116.31549,6
40.009783,116.315466,6
40.009814,116.315756,6
40.009889,116.315956,6
40.010028,116.316068,6
40.010115,116.315965,6
40.009985,116.316063,6
40.009944,116.316315,6
40.009752,116.316368,6
40.009509,116.31612,6
40.009387,116.316087,6
40.009306,116.316051,6
40.009339,116.315997,6
40.009345,116.315987,6
40.009341,116.315973,6
40.009356,116.315957,6
40.009353,116.315958,6
40.009377,116.315916,6
40.009343,116.3159,6
40.00935,116.315913,6
40.009345,116.31591,6
40.00935,116.31591,6
40.009359,116.315908,6
40.009364,116.315907,6
40.009432,116.315823,6
40.00948,116.315766,6
40.009508,116.315733,6
40.0096,116.315597,6
40.009607,116.315511,6
40.009604,116.315424,6
40.009523,116.31546,6
40.00957,116.315532,6
40.009625,116.315489,6
40.009666,116.315441,6
40.009786,116.31521,6
40.009943,116.315036,6
40.009925,116.315054,6
40.009824,116.315182,6
40.009644,116.315448,6
40.009561,116.31554,6
40.009504,116.315526,6
40.009483,116.315506,6
40.009489,116.31551,6
40.009485,116.315469,6
40.009535,116.315472,6
40.009545,116.3155,6
40.009491,116.315528,6
40.009452,116.315595,6
40.009475,116.315653,6
40.009526,116.315642,6
40.009495,116.315654,6
40.00949,116.315655,6
40.00953,116.315709,6
40.009536,116.315649,6
40.009502,116.315662,6
40.009497,116.315705,6
40.009481,116.31577,6
40.009486,116.315707,6
40.009422,116.315641,6
40.009373,116.315623,6
40.009355,116.315613,6
40.009354,116.315614,6
40.009365,116.315611,6
40.009432,116.315537,6
40.009457,116.315378,6
40.009527,116.315244,6
40.009558,116.315164,6
40.009547,116.315197,6
40.00954,116.315247,6
40.009549,116.315413,6
40.009529,116.315559,6
40.009524,116.315562,6
40.009471,116.315644,6
40.00945,116.31578,6
40.009433,116.315811,6
40.009421,116.315797,6
40.009375,116.315696,6
40.009382,116.315691,6
40.009318,116.315708,6
40.009267,116.315653,6
40.009229,116.315669,6
40.00923,116.315634,6
40.009261,116.315611,6
40.009395,116.315528,6
40.009506,116.315586,6
40.009556,116.315413,6
40.009559,116.315419,6
40.009596,116.315515,6
40.009642,116.315281,6
40.009612,116.315272,6
40.009662,116.315458,6
40.009602,116.315523,6
40.009541,116.315513,6
40.009432,116.315637,6
40.009462,116.315506,6
40.00954,116.315249,6
40.009677,116.315058,6
40.009763,116.314688,6
40.009972,116.314395,6
40.009997,116.314397,6
40.009877,116.314686,6
40.00988,116.314686,6
40.009742,116.314943,6
40.009665,116.315097,6
40.009627,116.314952,6
40.009549,116.315074,6
40.009378,116.315344,6
40.009488,116.315145,6
40.009582,116.314967,6
40.009558,116.31502,6
40.009627,116.315002,6
40.009648,116.314987,6
40.009652,116.31482,6
40.009544,116.314835,6
40.009437,116.315174,6
40.009463,116.315289,6
40.009586,116.315312,6
40.009584,116.31528,6
40.009531,116.3153,6
40.009529,116.315345,6
40.009569,116.315376,6
40.009708,116.315111,6
40.009743,116.315023,6
40.009744,116.315023,6
40.009757,116.315021,6
40.009765,116.31502,6
40.009783,116.315009,6
40.009845,116.314927,6
40.009838,116.31493,6
40.009835,116.314932,6
40.009812,116.314938,6
40.009756,116.314968,6
40.009748,116.314971,6
40.009737,116.314976,6
40.009677,116.315057,6
40.009541,116.315272,6
40.009544,116.315249,6
40.009535,116.315246,6
40.009542,116.315244,6
40.009547,116.315244,6
40.009561,116.315244,6
40.009562,116.315246,6
40.009562,116.31525,6
40.009564,116.31525,6
40.009561,116.315251,6
40.009541,116.315229,6
40.009565,116.315249,6
40.009541,116.315359,6
40.009548,116.315361,6
40.009721,116.315225,6
40.009712,116.315223,6
40.009516,116.315427,6
40.009538,116.315381,6
40.00958,116.315384,6
40.009586,116.315383,6
40.009553,116.315433,6
40.009468,116.315509,6
40.009463,116.315506,6
40.009458,116.315506,6
40.009352,116.315576,6
40.009326,116.315667,6
40.009385,116.315653,6
40.009442,116.315659,6
40.009444,116.315662,6
40.009516,116.315677,6
40.00954,116.315391,6
40.009522,116.315354,6
40.009517,116.315355,6
40.009509,116.315357,6
40.00952,116.315357,6
40.009522,116.315356,6
40.009527,116.315356,6
40.009504,116.31529,6
40.00949,116.314845,6
40.009431,116.314692,6
40.009364,116.314712,6
40.009353,116.314702,6
40.009254,116.314568,6
40.009253,116.314461,6
40.00929,116.314424,6
40.009259,116.314422,6
40.009137,116.314606,6
40.009168,116.315399,6
40.009186,116.315545,6
40.009538,116.315344,6
40.009614,116.315201,6
40.009617,116.315205,6
40.009526,116.315362,6
40.009518,116.31537,6
40.009398,116.315476,6
40.009348,116.315474,6
40.00934,116.315484,6
40.009353,116.315524,6
40.009378,116.315561,6
40.009447,116.315592,6
40.009453,116.315632,6
40.009404,116.315676,6
40.009393,116.315692,6
40.009401,116.31569,6
40.009436,116.315625,6
40.009437,116.315624,6
40.00943,116.315623,6
40.009426,116.315622,6
40.009427,116.315596,6
40.009439,116.315538,6
40.009438,116.315512,6
40.009442,116.315512,6
40.009453,116.315513,6
40.009528,116.315471,6
40.009591,116.315382,6
40.009599,116.315346,6
40.009587,116.315344,6
40.00957,116.315342,6
40.009568,116.315342,6
40.009571,116.315342,6
40.009591,116.315347,6
40.009587,116.315347,6
40.009586,116.315348,6
40.009493,116.315372,6
40.009451,116.315386,6
40.009453,116.315384,6
40.009469,116.315383,6
40.00947,116.315383,6
40.009468,116.31538,6
40.009494,116.315353,6
40.009603,116.315047,6
40.009701,116.314784,6
40.009784,116.314567,6
40.009791,116.314583,6
40.009789,116.314584,6
40.009769,116.314649,6
40.009742,116.314722,6
40.009743,116.314737,6
40.009701,116.314766,6
40.009712,116.314789,6
40.009718,116.314789,6
40.009664,116.314815,6
40.009676,116.31493,6
40.009694,116.315047,6
40.009688,116.315094,6
40.00968,116.315112,6
40.009675,116.315112,6
40.009685,116.315139,6
40.009716,116.315196,6
40.009716,116.31516,6
40.009718,116.315159,6
40.009714,116.315145,6
40.009711,116.315131,6
40.009719,116.315129,6
40.009721,116.315128,6
40.009665,116.315149,6
40.009623,116.315158,6
40.009609,116.315159,6
40.009608,116.315161,6
40.009606,116.315163,6
40.009603,116.31519,6
40.009558,116.315206,6
40.009759,116.314966,6
40.009763,116.314922,6
40.00977,116.314923,6
40.009753,116.315032,6
40.009673,116.315065,6
40.009618,116.315055,6
40.009674,116.314997,6
40.009749,116.315081,6
40.009826,116.31514,6
40.009889,116.3152,6
40.009889,116.315184,6
40.009892,116.315184,6
40.00987,116.315183,6
40.009863,116.315183,6
40.009861,116.315186,6
40.009857,116.315187,6
40.00978,116.315246,6
40.009696,116.315254,6
40.009693,116.315254,6
40.009773,116.315291,6
40.009771,116.31536,6
40.009699,116.315402,6
40.009703,116.315401,6
40.009676,116.315351,6
40.009682,116.31535,6
40.009683,116.315348,6
40.009688,116.315197,6
40.009691,116.315195,6
40.009683,116.315194,6
40.009676,116.315196,6
40.009666,116.315199,6
40.009666,116.315199,6
40.009666,116.3152,6
40.009673,116.315198,6
40.009677,116.315195,6
40.009727,116.315114,6
40.00979,116.31516,6
40.009796,116.315161,6
40.009785,116.315156,6
40.009759,116.315158,6
40.009753,116.315158,6
40.009736,116.315159,6
40.00964,116.315162,6
40.009627,116.315165,6
40.009634,116.315162,6
40.009648,116.315158,6
40.009655,116.315158,6
40.00967,116.315147,6
40.009663,116.315147,6
40.009641,116.315098,6
40.009666,116.315101,6
40.009774,116.315141,6
40.009787,116.315204,6
40.009781,116.315188,6
40.009777,116.315187,6
40.009783,116.315185,6
40.00979,116.315182,6
40.009794,116.315178,6
40.009557,116.315066,6
40.009516,116.315045,6
40.009514,116.315047,6
40.009517,116.315046,6
40.009604,116.315087,6
40.009599,116.315085,6
40.009669,116.315085,6
40.009739,116.315117,6
40.009687,116.315053,6
40.009623,116.315048,6
40.009563,116.315085,6
40.009553,116.315072,6
40.009556,116.315072,6
40.00954,116.315096,6
40.009583,116.315135,6
40.009572,116.315064,6
40.009567,116.315064,6
40.009557,116.315065,6
40.009568,116.315115,6
40.009573,116.315116,6
40.009606,116.315158,6
40.009573,116.315115,6
40.009586,116.315083,6
40.009605,116.315048,6
40.009603,116.315064,6
40.009638,116.315038,6
40.009703,116.315033,6
40.009696,116.315036,6
40.009707,116.315033,6
40.00965,116.315075,6
40.00964,116.315076,6
40.009631,116.315075,6
40.009631,116.315075,6
40.009694,116.315106,6
40.009691,116.315103,6
40.009699,116.315102,6
40.009692,116.315097,6
40.009656,116.315107,6
40.009655,116.315115,6
40.009635,116.315132,6
40.009633,116.315132,6
40.009606,116.315158,6
40.009595,116.315143,6
40.009605,116.315117,6
40.009598,116.315084,6
40.009573,116.315124,6
40.009567,116.315127,6
40.009509,116.3153,6
40.009493,116.315322,6
40.009509,116.315323,6
40.009535,116.315293,6
40.009557,116.315218,6
40.009557,116.315217,6
40.00955,116.315188,6
40.00955,116.315187,6
40.009651,116.315201,6
40.009672,116.315209,6
40.009686,116.315207,6
40.009697,116.315205,6
40.009706,116.315201,6
40.009709,116.315196,6
40.00967,116.31518,6
40.00967,116.31518,6
40.009579,116.315171,6
40.009602,116.315169,6
40.009716,116.315102,6
40.009726,116.315032,6
40.009635,116.315099,6
40.009606,116.315124,6
40.009669,116.315134,6
40.009685,116.315158,6
40.009658,116.315181,6
40.009678,116.315175,6
40.009672,116.315177,6
40.009669,116.315178,6
40.00967,116.315177,6
40.009742,116.315189,6
40.009746,116.315193,6
40.009744,116.315224,6
40.009716,116.315249,6
40.009718,116.315248,6
40.009666,116.315206,6
40.009655,116.315209,6
40.009622,116.315224,6
40.009627,116.315228,6
40.009606,116.315215,6
40.009605,116.315207,6
40.009597,116.315142,6
40.009586,116.315086,6
40.009585,116.315078,6
40.009607,116.315095,6
40.00964,116.315179,6
40.009653,116.315182,6
40.009664,116.315181,6
40.00968,116.315134,6
40.009681,116.315127,6
40.00969,116.315108,6
40.0097,116.315089,6
40.009697,116.315111,6
40.009693,116.315112,6
40.009698,116.315113,6
40.009724,116.315118,6
40.009786,116.315125,6
40.009791,116.315118,6
40.009735,116.3151,6
40.009655,116.315093,6
40.009646,116.315094,6
40.009647,116.315108,6
40.00965,116.315109,6
40.009633,116.315106,6
40.009625,116.315106,6
40.009619,116.315108,6
40.009618,116.315108,6
40.009605,116.315107,6
40.009599,116.315107,6
40.009577,116.315102,6
40.009547,116.31506,6
40.009551,116.315066,6
40.009617,116.315079,6
40.009618,116.315079,6
40.009635,116.31508,6
40.009643,116.315077,6
40.009679,116.315045,6
40.009675,116.315044,6
40.009699,116.315029,6
40.009757,116.314947,6
40.009739,116.314922,6
40.009741,116.314924,6
40.009756,116.314927,6
40.009747,116.314931,6
40.009741,116.314931,6
40.009747,116.314931,6
40.009752,116.314929,6
40.009687,116.314942,6
40.009676,116.314943,6
40.009672,116.31494,6
40.00967,116.314939,6
40.009661,116.314939,6
40.009667,116.314943,6
40.009678,116.315104,6
40.009702,116.315394,6
40.0097,116.315387,6
40.009711,116.315361,6
40.009729,116.315299,6
40.009699,116.315172,6
40.00969,116.315163,6
40.009702,116.315152,6
40.009723,116.315087,6
40.009713,116.315089,6
40.009716,116.315089,6
40.009717,116.315113,6
40.009685,116.315136,6
40.009674,116.315138,6
40.009679,116.315138,6
40.009665,116.315144,6
40.009668,116.315141,6
40.009665,116.315154,6
40.00966,116.315162,6
40.009677,116.315161,6
40.009738,116.315133,6
40.009739,116.315139,6
40.00972,116.315109,6
40.009696,116.315129,6
40.009709,116.315124,6
40.009708,116.315121,6
40.009702,116.315119,6
40.009712,116.31512,6
40.009717,116.315157,6
40.009712,116.315158,6
40.009727,116.315154,6
40.009732,116.315178,6
40.009745,116.315163,6
40.009784,116.315107,6
40.009849,116.314948,6
40.009831,116.314894,6
40.009779,116.314918,6
40.009769,116.314921,6
40.009764,116.314923,6
40.009764,116.315003,6
40.009761,116.31512,6
40.00979,116.315084,6
40.009793,116.315084,6
40.009789,116.315084,6
40.009749,116.315095,6
40.009742,116.315095,6
40.009751,116.315081,6
40.00973,116.315075,6
40.009706,116.315074,6
40.009701,116.315093,6
40.009705,116.315093,6
40.009735,116.31514,6
40.009731,116.315184,6
40.009723,116.315214,6
40.009725,116.315215,6
40.009719,116.315215,6
40.009712,116.315216,6
40.009729,116.315215,6
40.009729,116.315216,6
40.009637,116.315246,6
40.009638,116.315241,6
40.009652,116.31524,6
40.009652,116.315242,6
40.009653,116.315244,6
40.00965,116.315245,6
40.009643,116.315246,6
40.009607,116.315263,6
40.009623,116.315229,6
40.009633,116.315212,6
40.009667,116.31519,6
40.009741,116.315078,6
40.009748,116.314962,6
40.009691,116.31496,6
40.009627,116.315029,6
40.009625,116.315064,6
40.009613,116.315084,6
40.009621,116.315084,6
40.009614,116.315084,6
40.009572,116.315089,6
40.009631,116.315104,6
40.009624,116.315128,6
40.009641,116.315122,6
40.009636,116.315105,6
40.00962,116.315103,6
40.009612,116.315102,6
40.009609,116.315103,6
40.009602,116.315103,6
40.009888,116.315059,6
40.009845,116.315038,6
40.009841,116.315039,6
40.009821,116.315039,6
40.009792,116.315023,6
40.009779,116.315023,6
40.009785,116.315023,6
40.009796,116.315057,6
40.009799,116.315058,6
40.009716,116.31498,6
40.009638,116.315026,6
40.009557,116.315089,6
40.009547,116.315035,6
40.00954,116.315019,6
40.00954,116.315016,6
40.009539,116.315017,6
40.009694,116.315012,6
40.009906,116.314944,6
40.01,116.314859,6
40.009977,116.314813,6
40.009822,116.31484,6
40.009694,116.314926,6
40.009609,116.31494,6
40.009601,116.314941,6
40.009642,116.314997,6
40.009693,116.315034,6
40.009657,116.315087,6
40.009669,116.315086,6
40.009667,116.315086,6
40.009672,116.315086,6
40.009675,116.315086,6
40.0097,116.315093,6
40.009768,116.315033,6
40.009738,116.315028,6
40.009744,116.315027,6
40.009714,116.315037,6
40.009714,116.315037,6
40.00968,116.315044,6
40.009608,116.315059,6
40.009596,116.315102,6
40.009589,116.315103,6
40.009593,116.315104,6
40.009601,116.315103,6
40.00962,116.315102,6
40.009628,116.315102,6
40.009625,116.315103,6
40.009641,116.3151,6
40.009649,116.315096,6
40.00964,116.315095,6
40.009645,116.315095,6
40.00962,116.315079,6
40.009647,116.315055,6
40.00974,116.315122,6
40.009724,116.315136,6
40.009728,116.315135,6
40.009722,116.315134,6
40.009717,116.315134,6
40.009692,116.315137,6
40.009662,116.315141,6
40.009667,116.31514,6
40.009675,116.315124,6
40.009675,116.315121,6
40.009627,116.31513,6
40.009574,116.315178,6
40.009566,116.31518,6
40.009606,116.315267,6
40.009609,116.315267,6
40.009617,116.315267,6
40.009636,116.315265,6
40.009638,116.315265,6
40.009585,116.315252,6
40.009613,116.31525,6
40.00974,116.31525,6
40.009772,116.315256,6
40.009766,116.315259,6
40.009733,116.315278,6
40.009759,116.315276,6
40.009767,116.315278,6
40.009772,116.315272,6
40.009756,116.315271,6
40.009761,116.31527,6
40.009677,116.31518,6
40.009711,116.315054,6
40.009701,116.315054,6
40.009698,116.315054,6
40.00961,116.315078,6
40.009565,116.31509,6
40.009558,116.315091,6
40.009548,116.315092,6
40.009504,116.315076,6
40.009473,116.315066,6
40.009497,116.315048,6
40.009534,116.315,6
40.00954,116.314999,6
40.009627,116.31497,6
40.009702,116.314954,6
40.009629,116.314942,6
40.009465,116.314937,6
40.009366,116.314945,6
40.009397,116.314908,6
40.009526,116.314891,6
40.009725,116.31492,6
40.009891,116.31492,6
40.009926,116.314945,6
40.009931,116.314953,6
40.009857,116.315018,6
40.00981,116.315074,6
40.009888,116.315067,6
40.009927,116.315115,6
40.00991,116.315039,6
40.009822,116.314982,6
40.009731,116.315006,6
40.00967,116.314997,6
40.009637,116.315071,6
40.009671,116.315114,6
40.0097,116.315033,6
40.009624,116.315127,6
40.009481,116.315331,6
40.009413,116.315501,6
40.009389,116.315491,6
40.009621,116.315094,6
40.009664,116.315031,6
40.009668,116.315027,6
40.009677,116.314961,6
40.009673,116.314957,6
40.009669,116.314933,6
40.009676,116.314944,6
40.009675,116.315058,6
40.009741,116.315059,6
40.00979,116.314997,6
40.009898,116.314945,6
40.009915,116.314928,6
40.0099,116.314866,6
40.009859,116.314886,6
40.009855,116.314883,6
40.009833,116.314889,6
40.009763,116.314836,6
40.009768,116.314766,6
40.009654,116.314941,6
40.009631,116.315065,6
40.00967,116.315181,6
40.009784,116.315293,6
40.009826,116.315408,6
40.009889,116.315459,6
40.009742,116.315219,6
40.009824,116.314934,6
40.009613,116.314799,6
40.009558,116.314887,6
40.009589,116.314924,6
40.009676,116.314886,6
40.00975,116.314871,6
40.009813,116.314834,6
40.0098,116.314908,6
40.009736,116.314985,6
40.009728,116.314986,6
40.00973,116.315033,6
40.009738,116.315051,6
40.009759,116.315035,6
40.00976,116.315083,6
40.009725,116.315183,6
40.009559,116.315414,6
40.009372,116.315663,6
40.009374,116.315616,6
40.009375,116.315583,6
40.009284,116.315656,6
40.009346,116.315491,6
40.009427,116.315329,6
40.009581,116.315034,6
40.009621,116.314896,6
40.009635,116.314859,6
40.009654,116.314827,6
40.009684,116.314819,6
40.009676,116.314816,6
40.00964,116.31486,6
40.009531,116.315003,6
40.009475,116.315119,6
40.009454,116.315122,6
40.00945,116.315062,6
40.009489,116.315009,6
40.009533,116.315037,6
40.009604,116.314968,6
40.009691,116.314882,6
40.009731,116.314872,6
40.009748,116.314845,6
40.009802,116.314794,6
40.009854,116.3148,6
40.009941,116.314854,6
40.010026,116.314851,6
40.010016,116.314869,6
40.009957,116.314897,6
40.009851,116.315067,6
40.009749,116.31519,6
40.009575,116.315302,6
40.009483,116.315283,6
40.009466,116.315271,6
40.009454,116.315271,6
40.00955,116.315264,6
40.009557,116.315233,6
40.009527,116.31518,6
40.009464,116.315204,6
40.009455,116.315204,6
40.009454,116.315202,6
40.009545,116.315114,6
40.009675,116.31498,6
40.009711,116.314942,6
40.009709,116.315033,6
40.009618,116.31518,6
